PID,Tx-0,Tx-1,Tx-2,Tx-3,Tx-4,Tx-5,Tx-6,Tx-7,Tx-8,Tx-9,Tx-10,Tx-11,Tx-12,Tx-13,Tx-14,Tx-15,Tx-16,Tx-17,Tx-18,Tx-19,Tx-20,Tx-21,Tx-22,Tx-23,Tx-24,Tx-25,Tx-26,Tx-27,Tx-28,Tx-29,Tx-30,Tx-31,Tx-32,Tx-33,Tx-34,Tx-35,Tx-36,Tx-37,Tx-38,Tx-39,Tx-40,Tx-41,Tx-42,Tx-43,Tx-44,Tx-45,Tx-46,Tx-47,Tx-48,Tx-49,Tx-50,Tx-51,Tx-52,Tx-53,Tx-54,Tx-55,Tx-56,Tx-57,Tx-58,Tx-59,Tx-60,Tx-61,Tx-62,Tx-63,Tx-64,Tx-65,Tx-66,Tx-67,Tx-68,Tx-69,Tx-70,Tx-71,Tx-72,Tx-73,Tx-74,Tx-75,Tx-76,Tx-77,Tx-78,Tx-79,Tx-80,Tx-81,Tx-82,Tx-83,Tx-84,Tx-85,Tx-86,Tx-87,Tx-88,Tx-89,Tx-90,Tx-91,Tx-92,Tx-93,Tx-94,Tx-95,Tx-96,Tx-97,Tx-98,Tx-99,Tx-100,Tx-101,Tx-102,Tx-103,Tx-104,Tx-105,Tx-106,Tx-107,Tx-108,Tx-109,Tx-110,Tx-111,Tx-112,Tx-113,Tx-114,Tx-115,Tx-116,Tx-117,Tx-118,Tx-119,Tx-120,Tx-121,Tx-122,Tx-123,Tx-124,Tx-125,Tx-126,Tx-127,Tx-128,Tx-129,Tx-130,Tx-131,Tx-132,Tx-133,Tx-134,Tx-135,Tx-136,Tx-137,Tx-138,Tx-139,Tx-140,Tx-141,Tx-142,Tx-143,Tx-144
211,0.00948047023132,0.114144861585,0.000379218809253,0.000379218809253,0.00189609404626,0.470610542283,0.00492984452029,0.00341296928328,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.0534698521047,0.000379218809253,0.0200985968904,0.00341296928328,0.000379218809253,0.000379218809253,0.00189609404626,0.000379218809253,0.00189609404626,0.00492984452029,0.00492984452029,0.0307167235495,0.00341296928328,0.00189609404626,0.00189609404626,0.00341296928328,0.000379218809253,0.00189609404626,0.00796359499431,0.00189609404626,0.0185817216534,0.00189609404626,0.00189609404626,0.000379218809253,0.000379218809253,0.000379218809253,0.00189609404626,0.0762229806598,0.00189609404626,0.000379218809253,0.000379218809253,0.00492984452029,0.0231323473644,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.00189609404626,0.000379218809253,0.00948047023132,0.00189609404626,0.000379218809253,0.000379218809253,0.00341296928328,0.000379218809253,0.00492984452029,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.0276829730755,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.00189609404626,0.000379218809253,0.00189609404626,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.00189609404626,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.0109973454683,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.000379218809253,0.00341296928328,0.000379218809253,0.00189609404626,0.000379218809253,0.000379218809253,0.000379218809253,0.00189609404626,0.000379218809253,0.000379218809253,0.0200985968904,0.00151687523701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0142089093702,0.103302611367,0.00192012288786,0.000384024577573,0.0,0.479646697389,0.00499231950845,0.00192012288786,0.000384024577573,0.000384024577573,0.0,0.000384024577573,0.0311059907834,0.000384024577573,0.0172811059908,0.00345622119816,0.000384024577573,0.000384024577573,0.000384024577573,0.000384024577573,0.00345622119816,0.0126728110599,0.000384024577573,0.0142089093702,0.0,0.00345622119816,0.00345622119816,0.0142089093702,0.000384024577573,0.00192012288786,0.00499231950845,0.00806451612903,0.0111367127496,0.00192012288786,0.000384024577573,0.000384024577573,0.000384024577573,0.000384024577573,0.000384024577573,0.104838709677,0.00192012288786,0.0,0.00345622119816,0.00192012288786,0.0280337941628,0.0,0.0,0.00499231950845,0.000384024577573,0.00192012288786,0.0,0.0157450076805,0.0,0.000384024577573,0.0,0.000384024577573,0.000384024577573,0.00499231950845,0.0,0.000384024577573,0.00345622119816,0.000384024577573,0.000384024577573,0.000384024577573,0.0418586789555,0.0,0.000384024577573,0.000384024577573,0.000384024577573,0.000384024577573,0.0,0.000384024577573,0.000384024577573,0.000384024577573,0.000384024577573,0.000384024577573,0.000384024577573,0.000384024577573,0.0,0.000384024577573,0.000384024577573,0.000384024577573,0.0,0.000384024577573,0.000384024577573,0.00192012288786,0.000384024577573,0.00345622119816,0.000384024577573,0.000384024577573,0.000384024577573,0.0,0.000384024577573,0.000384024577573,0.000384024577573,0.000384024577573,0.0,0.000384024577573,0.000384024577573,0.000384024577573,0.000384024577573,0.000384024577573,0.0,0.000384024577573,0.000384024577573,0.00192012288786,0.00192012288786,0.0,0.000384024577573,0.000384024577573,0.000384024577573,0.000384024577573,0.0172811059908,0.000384024577573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0153271028037,0.0601869158879,0.000373831775701,0.000373831775701,0.000373831775701,0.501308411215,0.00336448598131,0.000373831775701,0.000373831775701,0.0018691588785,0.00485981308411,0.000373831775701,0.0721495327103,0.000373831775701,0.0272897196262,0.000373831775701,0.0018691588785,0.000373831775701,0.00485981308411,0.000373831775701,0.00785046728972,0.00635514018692,0.0018691588785,0.0108411214953,0.000373831775701,0.000373831775701,0.0108411214953,0.00485981308411,0.000373831775701,0.000373831775701,0.00336448598131,0.000373831775701,0.0317757009346,0.00336448598131,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.0915887850467,0.000373831775701,0.000373831775701,0.000373831775701,0.0018691588785,0.0377570093458,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.00336448598131,0.000373831775701,0.0138317757009,0.0,0.000373831775701,0.000373831775701,0.0018691588785,0.000373831775701,0.00336448598131,0.000373831775701,0.0018691588785,0.000373831775701,0.0018691588785,0.000373831775701,0.000373831775701,0.0183177570093,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.0,0.000373831775701,0.000373831775701,0.000373831775701,0.0018691588785,0.000373831775701,0.000373831775701,0.000373831775701,0.0,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.00635514018692,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.0018691588785,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.0018691588785,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.000373831775701,0.00785046728972,0.0018691588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.000532481363152,0.0963791267306,0.000532481363152,0.0101171458999,0.000532481363152,0.403088391906,0.000532481363152,0.0101171458999,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.0292864749734,0.000532481363152,0.0101171458999,0.0580404685836,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.0101171458999,0.0101171458999,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.0101171458999,0.0101171458999,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.134717784878,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.0197018104366,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.0101171458999,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.0101171458999,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.0197018104366,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.0388711395101,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.000532481363152,0.0388711395101,0.000532481363152,0.0191693290735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.000551267916207,0.000551267916207,0.0,0.000551267916207,0.0,0.322491730981,0.0887541345094,0.0181918412348,0.0,0.0,0.0,0.0,0.000551267916207,0.0,0.000551267916207,0.0358324145535,0.0,0.000551267916207,0.0,0.0,0.000551267916207,0.0887541345094,0.000551267916207,0.000551267916207,0.0,0.000551267916207,0.000551267916207,0.000551267916207,0.0,0.000551267916207,0.000551267916207,0.000551267916207,0.0181918412348,0.000551267916207,0.000551267916207,0.000551267916207,0.0,0.0,0.0,0.304851157663,0.0,0.0,0.0,0.000551267916207,0.0358324145535,0.0,0.0,0.000551267916207,0.000551267916207,0.000551267916207,0.0,0.0358324145535,0.0,0.000551267916207,0.0,0.000551267916207,0.000551267916207,0.000551267916207,0.0,0.0,0.0,0.000551267916207,0.0,0.000551267916207,0.000551267916207,0.0,0.0,0.000551267916207,0.0,0.0,0.0,0.000551267916207,0.000551267916207,0.0,0.0,0.000551267916207,0.000551267916207,0.000551267916207,0.0,0.000551267916207,0.0,0.000551267916207,0.0,0.00496141124587,0.0,0.0,0.000551267916207,0.000551267916207,0.0,0.0,0.000551267916207,0.0,0.0,0.000551267916207,0.0,0.0,0.0,0.0,0.000551267916207,0.000551267916207,0.0181918412348,0.000551267916207,0.0,0.000551267916207,0.000551267916207,0.000551267916207,0.000551267916207,0.0,0.0,0.000551267916207,0.0,0.0,0.000551267916207,0.0,0.000551267916207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0437561455261,0.0653883972468,0.0,0.000491642084562,0.0,0.479351032448,0.000491642084562,0.000491642084562,0.0,0.00344149459194,0.0,0.0,0.0801376597837,0.000491642084562,0.00344149459194,0.000491642084562,0.0,0.0103244837758,0.0299901671583,0.0122910521141,0.00491642084562,0.000491642084562,0.000491642084562,0.000491642084562,0.0,0.00442477876106,0.000491642084562,0.000491642084562,0.0,0.00639134709931,0.0137659783677,0.000491642084562,0.0540806293019,0.0270403146509,0.000491642084562,0.000491642084562,0.000491642084562,0.000491642084562,0.000491642084562,0.086529006883,0.0,0.0,0.000491642084562,0.000491642084562,0.000491642084562,0.0,0.0,0.00147492625369,0.00344149459194,0.000491642084562,0.0,0.00639134709931,0.0,0.000491642084562,0.0,0.000491642084562,0.000491642084562,0.000491642084562,0.0,0.000491642084562,0.0,0.00344149459194,0.0,0.0132743362832,0.00147492625369,0.0,0.000491642084562,0.000491642084562,0.000491642084562,0.000491642084562,0.0,0.000491642084562,0.000491642084562,0.000491642084562,0.0,0.000491642084562,0.000491642084562,0.00442477876106,0.0,0.000491642084562,0.0,0.000491642084562,0.0,0.000491642084562,0.000491642084562,0.0,0.000491642084562,0.000491642084562,0.0,0.000491642084562,0.000491642084562,0.0,0.0,0.000491642084562,0.000491642084562,0.000491642084562,0.0,0.000491642084562,0.000491642084562,0.000491642084562,0.000491642084562,0.000491642084562,0.0,0.000491642084562,0.000491642084562,0.000491642084562,0.000491642084562,0.0,0.000491642084562,0.000491642084562,0.00540806293019,0.000491642084562,0.00639134709931,0.000491642084562,0.000491642084562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0541871921182,0.197492163009,0.0,0.00940438871473,0.0,0.45723242275,0.000447828034035,0.0,0.0,0.0,0.0,0.0,0.0273175100761,0.0,0.000447828034035,0.000447828034035,0.0,0.00940438871473,0.0,0.0,0.00940438871473,0.0452306314375,0.000447828034035,0.00940438871473,0.0,0.000447828034035,0.00940438871473,0.000447828034035,0.0,0.000447828034035,0.000447828034035,0.000447828034035,0.000447828034035,0.0,0.000447828034035,0.000447828034035,0.0,0.0,0.0,0.090013434841,0.0,0.0,0.0,0.000447828034035,0.000447828034035,0.0,0.0,0.0,0.000447828034035,0.000447828034035,0.0,0.0273175100761,0.0,0.000447828034035,0.0,0.00940438871473,0.000447828034035,0.000447828034035,0.0,0.0,0.0,0.000447828034035,0.0,0.000447828034035,0.00940438871473,0.0,0.0,0.000447828034035,0.0,0.0,0.0,0.000447828034035,0.000447828034035,0.0,0.0,0.0,0.000447828034035,0.00940438871473,0.0,0.000447828034035,0.0,0.0,0.0,0.000447828034035,0.0,0.0,0.000447828034035,0.000447828034035,0.0,0.0,0.000447828034035,0.0,0.0,0.000447828034035,0.0,0.0,0.0,0.0,0.000447828034035,0.0,0.000447828034035,0.0,0.0,0.0,0.0,0.000447828034035,0.000447828034035,0.0,0.0,0.000447828034035,0.0,0.0,0.00940438871473,0.0,0.000447828034035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0101173613921,0.0700121408337,0.000404694455686,0.000404694455686,0.00202347227843,0.47470659652,0.00202347227843,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.0230675839741,0.000404694455686,0.0441116956698,0.000404694455686,0.000404694455686,0.000404694455686,0.00526102792392,0.000404694455686,0.00364225010117,0.00849858356941,0.000404694455686,0.0311614730878,0.000404694455686,0.00526102792392,0.000404694455686,0.0117361392149,0.000404694455686,0.000404694455686,0.0117361392149,0.00202347227843,0.0246863617968,0.000404694455686,0.00202347227843,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.113719142048,0.00364225010117,0.000404694455686,0.000404694455686,0.00526102792392,0.0246863617968,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.00849858356941,0.000404694455686,0.000404694455686,0.000404694455686,0.00364225010117,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.0263051396196,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.00364225010117,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.00202347227843,0.000404694455686,0.00687980574666,0.000404694455686,0.000404694455686,0.000404694455686,0.00526102792392,0.000404694455686,0.0133549170376,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.00202347227843,0.000404694455686,0.000404694455686,0.00364225010117,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.00202347227843,0.00202347227843,0.00364225010117,0.000404694455686,0.000404694455686,0.000404694455686,0.000404694455686,0.00364225010117,0.000404694455686,0.000404694455686,0.00161877782274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0182060390764,0.0679396092362,0.00044404973357,0.00044404973357,0.00044404973357,0.469360568384,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.0324156305506,0.00044404973357,0.0253108348135,0.00044404973357,0.00044404973357,0.00044404973357,0.0146536412078,0.00044404973357,0.00044404973357,0.0324156305506,0.00754884547069,0.00399644760213,0.00044404973357,0.0182060390764,0.0111012433393,0.0182060390764,0.00044404973357,0.00044404973357,0.0111012433393,0.00399644760213,0.00399644760213,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.0963587921847,0.00044404973357,0.00044404973357,0.00399644760213,0.00399644760213,0.0288632326821,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00399644760213,0.00044404973357,0.0111012433393,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00399644760213,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.0217584369449,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00399644760213,0.00399644760213,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00399644760213,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00399644760213,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00399644760213,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.00044404973357,0.0182060390764,0.00044404973357,0.00044404973357,0.00044404973357,0.0106571936057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.00985452839043,0.0755513843266,0.0,0.000469263256687,0.0,0.488503050211,0.000469263256687,0.000469263256687,0.0,0.0,0.0,0.0,0.0286250586579,0.0,0.0661661191929,0.000469263256687,0.0,0.000469263256687,0.000469263256687,0.0,0.000469263256687,0.00985452839043,0.000469263256687,0.000469263256687,0.0,0.000469263256687,0.000469263256687,0.000469263256687,0.0,0.00985452839043,0.000469263256687,0.00985452839043,0.00985452839043,0.00985452839043,0.000469263256687,0.000469263256687,0.0,0.0,0.000469263256687,0.131862975129,0.0,0.0,0.00985452839043,0.000469263256687,0.0192397935242,0.0,0.0,0.000469263256687,0.000469263256687,0.00985452839043,0.0,0.00985452839043,0.0,0.000469263256687,0.0,0.000469263256687,0.000469263256687,0.0380103237916,0.0,0.0,0.0,0.000469263256687,0.0,0.000469263256687,0.0286250586579,0.0,0.0,0.000469263256687,0.0,0.0,0.0,0.000469263256687,0.000469263256687,0.0,0.0,0.000469263256687,0.000469263256687,0.000469263256687,0.0,0.000469263256687,0.0,0.000469263256687,0.0,0.000469263256687,0.000469263256687,0.0,0.000469263256687,0.000469263256687,0.0,0.0,0.000469263256687,0.0,0.0,0.000469263256687,0.000469263256687,0.0,0.0,0.000469263256687,0.000469263256687,0.000469263256687,0.000469263256687,0.000469263256687,0.0,0.000469263256687,0.000469263256687,0.000469263256687,0.000469263256687,0.0,0.000469263256687,0.000469263256687,0.0,0.0,0.00985452839043,0.000469263256687,0.000469263256687,0.0,0.000469263256687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0181737588652,0.0979609929078,0.0,0.000443262411348,0.0,0.47030141844,0.000443262411348,0.0,0.0,0.0,0.0,0.0,0.0447695035461,0.0,0.0181737588652,0.000443262411348,0.0,0.000443262411348,0.0,0.0,0.000443262411348,0.0181737588652,0.0093085106383,0.0093085106383,0.0,0.0093085106383,0.000443262411348,0.0270390070922,0.0,0.000443262411348,0.000443262411348,0.000443262411348,0.0181737588652,0.0,0.000443262411348,0.000443262411348,0.0,0.0,0.0,0.0979609929078,0.0,0.0,0.0,0.000443262411348,0.0359042553191,0.0,0.0,0.0,0.000443262411348,0.000443262411348,0.0,0.0093085106383,0.0,0.000443262411348,0.0,0.0093085106383,0.000443262411348,0.000443262411348,0.0,0.0,0.0,0.000443262411348,0.0,0.000443262411348,0.053634751773,0.0,0.0,0.000443262411348,0.0,0.0,0.0,0.000443262411348,0.000443262411348,0.0,0.0,0.0,0.000443262411348,0.000443262411348,0.0,0.000443262411348,0.0,0.0093085106383,0.0,0.0093085106383,0.0,0.0,0.000443262411348,0.000443262411348,0.0,0.0,0.000443262411348,0.0,0.0,0.000443262411348,0.0,0.0,0.0,0.0,0.000443262411348,0.000443262411348,0.000443262411348,0.0,0.0,0.0,0.0,0.000443262411348,0.000443262411348,0.0,0.0,0.000443262411348,0.0,0.0,0.0181737588652,0.0,0.000443262411348,0.0,0.000443262411348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0169141914191,0.0565181518152,0.000412541254125,0.000412541254125,0.000412541254125,0.490511551155,0.000412541254125,0.00206270627063,0.000412541254125,0.000412541254125,0.0,0.000412541254125,0.0482673267327,0.000412541254125,0.0235148514851,0.0136138613861,0.000412541254125,0.000412541254125,0.00371287128713,0.000412541254125,0.00371287128713,0.000412541254125,0.00206270627063,0.00206270627063,0.0,0.00371287128713,0.00206270627063,0.00206270627063,0.000412541254125,0.0169141914191,0.000412541254125,0.0152640264026,0.0317656765677,0.00536303630363,0.00536303630363,0.000412541254125,0.00206270627063,0.000412541254125,0.000412541254125,0.0829207920792,0.000412541254125,0.0,0.0103135313531,0.00536303630363,0.0449669966997,0.0,0.0,0.000412541254125,0.000412541254125,0.0119636963696,0.00206270627063,0.0169141914191,0.0,0.000412541254125,0.0,0.000412541254125,0.000412541254125,0.00206270627063,0.0,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.0152640264026,0.0,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.0,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.0,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.00206270627063,0.000412541254125,0.000412541254125,0.000412541254125,0.0,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.0,0.000412541254125,0.000412541254125,0.000412541254125,0.00206270627063,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.00536303630363,0.00206270627063,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.000412541254125,0.0185643564356,0.000412541254125,0.00206270627063,0.000412541254125,0.000412541254125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
